price_open,price_high,price_low,amount,price_close
2500.17,2559.04,2497.32,140514.62,2557.46
2523.26,2552.6,2499.6,154981.76,2535.83
2548.11,2579.22,2449.9,177684.06,2461.35
2440.68,2474.15,2422.79,113289.48,2463.95
2477.16,2481.53,2445.66,108707.32,2448.6
2443.44,2452.93,2393.16,103129.58,2405.35
2382.88,2411.44,2372.34,90832.14,2401.44
2401.66,2477.73,2395.48,121162.11,2468.19
2477.93,2491.07,2461.37,128415.99,2477.57
2486.69,2560.54,2486.23,146556.67,2559.91
2577.43,2590.78,2552.39,151483.74,2567.34
2563.56,2596.93,2552.63,154739.26,2592.52
2612.12,2622.11,2566.12,174950.69,2597.45
2586.76,2634.06,2574.57,156218.4,2625.65
2646.29,2663.95,2579.75,172321.98,2579.75
2562.36,2619.69,2558.96,113535.29,2618.17
2629.03,2670.21,2608.32,144852.9,2663.77
2631.45,2651.49,2610.22,121454.14,2639.89
2646.89,2661.37,2623.36,106608.37,2645.26
2632.57,2656.84,2589.61,117756.93,2652.78
2679.4,2688.11,2660.56,148278.27,2676.68
2680.55,2686.35,2651.01,137726.38,2651.41
2639.14,2663.23,2598.87,138836.45,2610.62
2595.99,2617.75,2578.59,99118.25,2597.6
2555.34,2618.36,2538.62,112783.41,2610.01
2615.01,2618.8,2585.91,118131.3,2588.58
2601.24,2635.31,2592.79,103279.26,2632.93
2668.4,2726.72,2668.4,156583.38,2721.28
2739.44,2750.88,2713.47,161533.54,2724.3
2722.27,2778.68,2717.86,159933.14,2778.59
2753.25,2778.24,2728.2,179530.48,2767.24
2783.86,2791.65,2750.38,154008,2753.89
2753.35,2795.15,2729.03,139055.63,2768.34
2766.51,2788.37,2721.85,133368.34,2787.89
2796.9,2820.58,2790,144164.56,2816.25
2812.28,2828.74,2787.45,132679.46,2797.32
2793.97,2812.68,2722.22,123856.78,2743.76
2743.03,2790.98,2727.74,108611.22,2789.55
2762.74,2797.48,2753.69,108276.96,2776.02
2771.52,2813.61,2744.22,117977.93,2810.12
2812.99,2855.42,2810.85,147268.58,2853.9
2861.18,2886.5,2847.36,151320.74,2880.49
2900.57,2923.24,2884.13,148019.6,2896.3
2853.49,2941.06,2841.9,144529.04,2892.7
2889.05,2923.47,2880.29,146582.08,2922.3
2926.62,2946.9,2909.09,129317.18,2925.05
2930.5,2937.61,2910.35,115288.2,2928.21
2930.31,2976.92,2918.39,136897.82,2975.31
2990.12,2997.27,2953.36,143702.35,2959.36
2950.17,3009.71,2947.69,153787.57,3008.15
3015.08,3062.56,3015.08,181106.42,3060.25
3035.81,3088.86,3029.55,177437.71,3088.37
3091.48,3128.31,3090.1,203906.26,3124.67
3118.27,3130.07,3077.48,188090.9,3089.45
3057.46,3097.96,3011.21,170767.1,3080.77
3073.52,3123.51,3064.21,184378.91,3123.04
3124.79,3140.04,3099.99,178167.06,3113.93
3098.96,3112.88,3076.3,172773.2,3080.56
3088.58,3147.59,3088.58,178310.26,3145.16
3156.63,3188.91,3156.63,217648.4,3188.55
3209.78,3221.07,3175.96,218405.54,3183.74
3181.06,3197.23,3158.57,186627.47,3189.74
3203.89,3269.18,3192.9,234137.66,3266.92
3275.67,3279.59,3207.5,232283.94,3213.21
3207.99,3301.43,3207.26,205904.37,3296.62
3301.1,3331.06,3289.22,195399.68,3328.49
3343.76,3398.05,3306.91,223586.94,3372.6
3377.72,3435.93,3376.29,240590.67,3435.21
3434.32,3439.92,3392.43,243639.22,3438.37
3419.99,3454.02,3174.21,296925.82,3266.43
3281.2,3336.64,3215.75,219805.23,3321.56
3354.68,3414.15,3333.72,223920.53,3412.06
3429.69,3465.17,3398.45,236321.89,3462.59
3477.11,3478.01,3404.82,251125.07,3471.44
3467.05,3468.1,3385.42,240942.03,3428.5
3401.48,3419.74,3309.61,216977.97,3356.33
3352.66,3374.46,3244.1,184965.52,3260.69
3287.76,3307.89,3201.06,153092.24,3249.76
3261.41,3273.02,3222.71,122590.68,3264.73
3255.99,3255.99,3104.57,157502.78,3112.72
3112.57,3150.37,3060.12,138622.3,3140.56
3138.15,3146.01,3039.31,146317.18,3046.97
2994.87,3020.26,2867.39,137505.3,2870.63
2845.34,2920.64,2827.11,117884.73,2910.88
2916.1,2929.06,2761.4,122268.19,2785.58
2798.37,2914.64,2798.37,122097.42,2911.58
2905.05,2969.52,2883.27,137911.22,2960.77
2982.19,3004.9,2944.92,138833.92,2993.43
2980.1,2980.1,2823.64,160950.18,2915.8
2889.74,2995.8,2872.26,143733.81,2967.6
2947.83,2988.03,2909.89,145246.64,2946.4
2938.42,2949.43,2843.11,133753.88,2860.69
2817.63,2817.63,2663,124636.8,2667.75
2649.17,2727.08,2639.76,101721.43,2683.72
2681.33,2729.71,2669.22,88188.22,2714.97
2722.31,2854.16,2715.62,138875.49,2845.02
2841.17,2875.98,2827.58,142234.77,2861.61
2877.62,2919.35,2860,146736.29,2881.12
2865.7,2931.23,2831.85,148628.21,2930.48
2944.17,2962.29,2900.11,153300.83,2946.26
2934.96,2958.95,2911.21,116959.73,2924.88
2917.19,2999.33,2915.9,137963.3,2989.79
2990.93,3033.08,2984.84,157101.55,3026.74
3029.1,3050.43,2999.43,160037.38,3033.73
3027.51,3028.56,2960.59,168333.7,2999.71
3015.59,3064.23,3015.59,178151.71,3060.26
3063.31,3068.03,2940.83,181458.62,2962.67
2937.93,2968.7,2871.65,145766.67,2967.01
2956.13,2982.9,2896.94,137830.59,2897.55
2897.81,2924.2,2825.86,116786.68,2842.72
2824.58,2886.26,2783.11,110945.1,2853.55
2836.7,2864.08,2812.92,81071.38,2838.84
2844.37,2857.95,2752.77,75489.56,2763.53
2763.76,2779.69,2712.3,74303.75,2754.54
2772.57,2803.86,2763.71,68136.3,2779.43
2840.13,2912.55,2834.62,93167.97,2911.72
2927.02,2932.08,2893.57,99951.8,2894.48
2889.79,2937.82,2886.96,88547.89,2936.19
2945.67,3010.61,2943.74,141568.37,2970.53
2994.89,3014.26,2967.11,110455.32,2979.79
2992.75,3008.18,2931.92,104758.65,2976.63
2974.64,3039.61,2962.31,140591.46,3038.27
3062.55,3084.94,3053.64,167161.04,3084.45
3080.52,3105.51,3062.56,155155.39,3070.59
3068.68,3080.66,3045.03,119567.16,3051.41
3057.39,3123.46,3057.39,157263.68,3107.85
3114.29,3123.36,3083.18,131363.25,3109.57
3086.09,3086.09,3020.49,139816.13,3021.46
3014.18,3038.06,2974.26,114190.9,3031.33
2975.2,2993.44,2952.01,117301.8,2960.47
3007.25,3027.13,2983.93,117402.76,2995.85
2933.82,3077.91,2923.53,154859.07,3076.65
3085.74,3121.2,3078.94,170322.18,3114.23
3119.31,3141.45,3096.35,163921.6,3128.54
3133.51,3158.72,3122.52,155331.71,3155.05
3176.14,3183.57,3156.99,180951.33,3164.04
3162.15,3176.66,3141.77,158769.55,3175.59
3203.17,3211.11,3176.26,162987.78,3178.61
3176.31,3186.6,3149.07,144489.86,3175.19
3181.46,3199.87,3163.08,152574.67,3172.95
3164.65,3189.09,3127.5,165544.02,3187.65
3206.43,3275.55,3206.43,228237.18,3275.05
3291.04,3298.38,3275.31,194755.9,3282.89
3287.27,3315.87,3274.21,181541.76,3303.23
3311.19,3329.03,3285.81,194727.74,3320.61
3309.38,3332.53,3280.18,200567.01,3308.35
3312.97,3339.31,3305.5,203728.37,3338.66
3352.22,3361.39,3214.03,290776.93,3223.53
3214.82,3291.17,3188.02,218005.09,3290.17
3296.01,3305.33,3160.35,254470.66,3170.98
3137.3,3169.76,3080.89,172027.22,3096.27
3114.29,3195.88,3114.29,160253.6,3195.3
3191.06,3240.66,3173.42,191224.19,3235.36
3252.98,3278.27,3245.96,203881.14,3269.75
3268,3270.37,3227.77,189142.8,3264.63
3256.61,3319.13,3214.84,257424.74,3317.04
3313.06,3334.01,3302.13,171777.18,3331.9
3330.33,3330.38,3260.67,162702.75,3296.66
3258,3284.65,3228.2,136331.9,3239.57
3258.35,3276.13,3225.56,112620.84,3254.26
3260.45,3280.94,3242.37,107609.65,3247.32
3246.95,3315.03,3178.23,139330.19,3302.9
3283.6,3303.18,3267.94,126068.87,3274.46
3262.86,3299.33,3246.61,123169.01,3255.21
3261.61,3272.98,3176.63,123804.68,3179.08
3154.82,3169.58,3108.03,116511.54,3113.89
3108.07,3123.99,3088,90229.87,3122.97
3126.62,3129.31,3039.86,99479.57,3050.52
3048.2,3078.84,3041.35,90894.88,3073.78
3080.87,3156.53,3075.11,123313.72,3153.41
3149.23,3154.77,3128.15,101484.9,3141.35
3148.86,3202.09,3148.86,110610.27,3188.79
3190.17,3212.52,3166.76,117061.84,3211.76
3211.83,3267,3206.22,157757.06,3262.6
3265,3282.21,3250.03,138977.38,3277.14
3289.75,3295.28,3243.32,133773.5,3243.76
3254.47,3290.51,3221.46,161858.18,3282.18
3277.52,3295.87,3253.04,158040.11,3254.22
3253.99,3268.82,3176.71,157229.58,3192.78
3177.26,3198.92,3149.02,121739.88,3196
3301.61,3306.75,3197.33,177557.63,3212.75
3205.71,3275.2,3180.09,173949.58,3273.97
3204.98,3232.82,3165.49,197329.89,3172.66
3183.38,3219.02,3165.6,168004.21,3215.55
3217.19,3241.82,3197.22,151441.94,3224.15
3213.64,3238.24,3202.21,169760.7,3237.1
3242.22,3268.81,3236.84,162672.58,3246.87
3252.04,3255.13,3148.33,192661.66,3151.85
3154.19,3176.15,3126.9,142103.17,3158.86
3118.72,3147.83,3062.63,163570.69,3128.59
3103.32,3137,3092.93,95145.98,3094.41
3094.85,3107.2,3001.96,109256.97,3019.39
3020.54,3028.65,2972.63,90324.58,2986.61
2985.21,3006.04,2963.89,85654.27,2994.14
2979.74,3024.85,2968.45,95656.89,2989.29
2981.37,2981.37,2912.89,103760.39,2941.36
2955.75,2990.75,2930.56,97685.86,2934.71
2945.03,3005.13,2890.02,119046.4,3003.84
2983.05,3015.13,2968.68,114601.29,2995.31
2936.2,2959.23,2918.91,110882.29,2939.4
2936.45,2954.27,2922.19,73159.98,2935.17
2932.09,2957.47,2929.21,68112.42,2948.84
2967.14,2983.18,2958.22,67017.9,2982.5
2985.08,3001.64,2976.08,64892.51,2985.5
2996.09,3018.86,2993.44,66931.57,3018.13
3016.7,3026.66,3002.81,78744.83,3003.4
2998.91,2998.91,2938.75,98223.53,2982.58
2964.98,3023.74,2955.07,105568.66,3022.18
3026.66,3063,3022.37,138961.5,3060.62
3053.5,3067.53,3041.69,121468.98,3051.94
3057.01,3093.1,3054.55,131301.9,3087.84
3089.71,3095.99,3060.96,124558.67,3073.11
3074.1,3098.46,3061.47,136522.06,3097.01
3098.07,3102.4,3016.22,144939.97,3023.37
3026.64,3044.17,3011.09,105764.01,3031.07
3036.42,3058.83,3030.91,92751.54,3053.23
3053.26,3084.85,3028.69,107489.65,3069.14
3067.15,3085.99,3034.74,98755.81,3048.93
3050.64,3070.94,3025.31,96185.69,3051.28
3051.47,3057.52,3011.97,84352.94,3013.41
3010.72,3013.52,2963.49,74779.82,2976.94
2974.49,2993.84,2963.44,69931.65,2992.84
2999.82,3050.76,2994.89,105010.32,3050.48
3053.16,3063.59,3035.02,108541.26,3046.09
3046.75,3069.66,3031.02,103212.26,3067.75
3069.66,3083.35,3061.76,113438.66,3074.58
3076.96,3082.97,3051.21,108718.26,3053.13
3058.93,3076.75,3052.21,103520.05,3056.81
3051.36,3051.36,3012.31,105285.01,3019.18
3017.22,3067.71,3009.91,108957.22,3059.72
3076.05,3130.28,3071.69,155187.15,3123.8
3123.83,3132.58,3113.77,125184.6,3128.47
3129.57,3130.11,3101.76,122804.45,3109.11
3111.94,3148.34,3111.94,154014.26,3147.42
3154.77,3159.6,3141.87,150050.85,3157.96
3170.61,3177.97,3141.93,144082.62,3158.68
3156.31,3161.08,3132.24,126771.62,3148.22
3143.45,3143.83,3110.26,142179.6,3118.71
3118.93,3146.46,3114.79,134094.15,3145.35
3151.89,3156.21,3111.9,175003.84,3129.26
3129.69,3173.63,3101.48,184689.46,3161.25
3161.55,3167.66,3145.56,137919.39,3166.18
3168.14,3181.66,3135.99,136812.96,3164.97
3159.67,3159.67,3121.37,102904.45,3130.3
3096.79,3096.79,2977.77,156394.43,2980.3
2980.08,2998.91,2941.35,124783.82,2979.53
2984.62,3034.33,2972.1,146027.65,3033.28
3021.29,3023.64,2978.46,153337.73,2999.48
2995.57,3015.63,2966.79,135881.39,2983.54
2988.08,2996.83,2965.83,116254.42,2969.5
2962.15,2962.15,2866.34,131158.55,2907.93
2883.17,2916.68,2865.47,104850.72,2900.33
2912.2,2928.93,2867.94,112206.33,2868.43
2867.65,2875.81,2820.95,105989.98,2870.61
2821.35,2862.56,2809.13,78762.91,2835.28
2804.51,2857.29,2770.33,114155.8,2857.15
2838.95,2838.95,2735,113201.24,2739.7
2685.99,2732.18,2665.81,108502.46,2688.38
2690.86,2713.06,2646.59,95439.35,2698.76
2745.6,2751.07,2638.53,100980.56,2647.57
2628.02,2668.12,2604.2,90582.04,2655.71
2653.58,2711.07,2646.9,90736.12,2710.51
2692.1,2712.86,2677.19,82576.73,2696.63
2663.88,2663.88,2557.24,88207.61,2559.93
2555.14,2603.32,2529.63,84659.77,2594.78
2581.63,2623.96,2554.98,76631.74,2587.81
2571.54,2609.64,2551.45,71961.66,2555.94
2492.58,2584.45,2481.97,86998.3,2583.52
2596.32,2680.49,2596.32,121771.22,2673.42
2654.36,2659.74,2609.09,101697.42,2622.63
2620.85,2644.94,2610.51,75202.47,2625.79
2615.11,2662.08,2583.55,96516.28,2655.92
2680.4,2686.54,2641.41,98648.77,2655.77
2647.87,2665.39,2591.53,87203.75,2592.15
2577.76,2598.9,2534.27,79814.66,2568.28
2548.54,2572.34,2521.06,69692.52,2571.42
2575.77,2596.14,2551.53,74462.43,2552.66
2536.23,2556.97,2527.87,60645.96,2553.59
2508.33,2527.1,2491.66,70153.78,2511.73
2510.08,2531.88,2491.65,69342.66,2513.95
2523.88,2589.47,2501.12,102662.53,2583.87
2561.55,2581.05,2554.79,80569.29,2562.58
2574.9,2590.98,2566.62,73920.37,2569.94
2588.97,2595.51,2559.72,61650.7,2560.25
2556.6,2568.86,2505.33,72840.91,2513.22
2517.29,2587.34,2504.32,81694.03,2586.21
2579.63,2598.35,2572.96,65898.44,2588.7
2576.34,2593.67,2546.52,61894.82,2569.87
2563.64,2586.9,2554.34,51020.73,2566.75
2556.54,2572.83,2534.27,51688,2552.82
2550.65,2561.49,2528.39,45257.33,2535.28
2534.5,2541.14,2425.93,71361.87,2427.05
2409.54,2411.44,2382.36,51154.35,2398.37
2393.95,2410.77,2371.78,46415.16,2373.79
2371.32,2386.4,2319.74,61545.27,2382.9
2358.76,2378.09,2335.57,42999.67,2363.95
2358.28,2409.78,2356.55,55618.26,2409.42
2407.67,2421.68,2392.57,52493.74,2421.12
2429.68,2436.28,2402,50449.2,2415.15
2416.58,2485.6,2398.68,81834.66,2470.92
2468.54,2501.02,2455.81,81580.61,2490.72
2468.69,2468.69,2439.24,63392.04,2450.29
2456.1,2494.59,2456.1,70221.22,2470.44
2465.99,2487.24,2423.65,72186.34,2424.3
2414.68,2428.46,2389.07,55992.24,2424.27
2399.58,2484.19,2392.27,79475.3,2475.42
2477.75,2530.33,2477.46,111641.75,2528.73
2529.62,2553.45,2520.15,105772.53,2535.39
2525.98,2563.24,2522.2,95754.9,2562.41
2566.85,2579.52,2549.24,101168.59,2572.03
2576.37,2589.48,2556.47,88588.78,2588.68
2581.59,2588,2565.64,85156.95,2575.37
2574.32,2636,2564.16,121947.19,2633.66
2635.05,2656.41,2623.94,131200.31,2648.12
2642.85,2643.04,2614.73,94120.94,2637.5
2635.81,2675.76,2633.65,110228.62,2672.52
2678.79,2681.79,2626.72,130397.5,2627
2620.5,2638.9,2589.99,112845.73,2638.52
2636.24,2640.59,2606.62,115426.38,2620.76
2618.71,2659.41,2598.91,123369.6,2658.39
2656.36,2676.09,2650.4,126564.69,2672.53
2672.79,2675.31,2594.34,129567.7,2595.27
2587.62,2618.45,2586.02,88759.71,2607.5
2584.92,2608.76,2570.96,96005.86,2575.48
2576.69,2607.03,2564.84,91346.89,2606.7
2603.79,2665.31,2596.77,130747.04,2661.71
2663.18,2677.57,2654.01,128597.72,2671.89
2674.5,2687.76,2654.41,128831.04,2666.3
2669.43,2701.93,2659.3,133233.66,2687.98
2677.02,2683.29,2636.91,119817.34,2642.31
2637.82,2656.12,2629.71,91492.89,2639.37
2636.53,2667.17,2614.56,106318.34,2650.31
2634.95,2645.5,2595.73,108265.74,2596.58
2604.88,2616.96,2590.61,81805.46,2603.48
2602.5,2613.49,2588.64,75183.46,2610.74
2622.27,2656.36,2620.19,120862.4,2652.66
2644.79,2647.25,2626.79,124753.74,2638.8
2641.05,2662.88,2604.49,138493.97,2622.88
2646.89,2659.98,2636.42,142065.82,2655.78
2658.13,2660.54,2631.85,145978.03,2655.39
2667.2,2698.6,2664.24,160243.82,2696.25
2698.22,2704.93,2679.02,123619.82,2698.36
2687.71,2695.85,2674.32,130961.46,2695.29
2698.64,2698.64,2651.6,156158.83,2656.35
2657.24,2667.84,2628.83,134130.26,2663.21
2665.66,2696.67,2660.61,140796.35,2688.32
2694.07,2703.78,2678.97,141033.36,2688.52
2688.39,2688.49,2645.86,138474.77,2652.5
2646.92,2653.27,2583.34,128503.05,2602.47
2607.55,2615.08,2592.53,94665.86,2598.69
2601.48,2607.35,2573.63,89768.76,2588.71
2593.76,2601.1,2580.18,66352.72,2591.55
2600.54,2629.05,2597.14,90540.42,2627.97
2625.33,2625.33,2607.02,115012.77,2611.35
2608.92,2634.12,2603.93,105883.85,2610.68
2599.72,2656,2597.6,107081.51,2655.66
2681.25,2747.81,2677.99,167621.12,2738.74
2755.03,2823.6,2755.03,253469.82,2806.94
2795.76,2843.43,2782.34,211787.46,2841.41
2842.14,2862.04,2826.22,228385.39,2861.36
2881.55,2919.41,2864.52,264686.13,2879.64
2863.74,2971.16,2858.22,272950.78,2971.16
2985.46,3026.1,2944.72,301231.07,2955.23
2949.63,3002.37,2931.91,199631.33,3001.85
2947.51,3041.15,2942.51,262064.86,3003.95
3009.23,3018.24,2958.55,205073.04,2983.53
2976.75,2997.62,2954.62,194901.57,2975.04
2979.71,3051.54,2959.3,251711.41,3051.42
3065.84,3073.38,3017.82,260361.92,3041.54
3031.65,3056.4,2988.87,230105.3,2997.05
2989.29,3007.01,2969.3,185681.18,2992.58
2993.3,2996.77,2955.48,194560.38,2978.84
2986.89,3054.05,2986.89,251047.18,3054.02
3061.63,3089.57,3029.32,306509.47,3045.43
3044.02,3069.07,3017.1,243967.89,3030.99
3035.37,3087.42,3035.37,228103.07,3086.94
3129.87,3142.59,3105.92,273178.4,3129.5
3140.4,3160.7,3124.09,259242.02,3159.51
3159.02,3159.02,3110.34,248089.38,3135
3120.44,3124.26,3093.88,248976.9,3115.36
3108.51,3186.72,3102.77,286984.45,3147.74
3121.92,3150.15,2975.16,298405.92,2985.44
2984.87,3016.13,2939.68,197094.1,3014.41
3007.64,3007.64,2885.75,221674.19,2894.54
2852.48,2891.05,2824.12,158702,2838.86
2855.61,2873.7,2827.18,127770.55,2865.45
2879.66,2888.75,2806.64,155775.07,2888.57
2861.61,2904.97,2852.77,162685.47,2884.37
2872.17,2872.17,2791.58,145079.5,2828.28
2794.86,2861.49,2794.86,147881.63,2859.94
2875.86,2901.68,2856.96,167185.49,2898.26
2890.29,2894.42,2851.96,143563.92,2871.7
2861.15,2878.83,2841.8,133972.62,2866.36
2863.41,2881.16,2758.92,173085.02,2820.18
2810.54,2834.2,2795.81,104257.89,2823.45
2860.46,2870.81,2841.47,132216.37,2843.61
2846.73,2853.4,2822.74,105926.9,2842.43
2850.38,2871.41,2831.7,110832.36,2857.18
2843.77,2884.53,2809.11,111266.7,2875.86
2868.73,2880.56,2843.94,110227.18,2848.55
2837.62,2854.7,2808.51,108747.83,2810.95
2798.74,2850.42,2792.52,98203.06,2841.04
2850.33,2923.77,2847.66,159949.6,2922.95
2928.3,2933.41,2912.42,152967.34,2927.08
2927.26,2939.05,2905.65,143370.18,2911.41
2908.87,2921.28,2891.86,109770.05,2898.14
2896.77,2898.81,2881,93857.09,2893.74
2901.47,2911.56,2804.56,146605.41,2852.92
2857.59,2908.17,2846.63,136465.36,2904.12
2910.73,2917.2,2867.05,126067.4,2877.9
2874.2,2893.71,2849.84,109372.94,2855.22
2841.35,2853.49,2813.5,95886.76,2835.16
2842.81,2876.81,2774.54,123390.15,2781.4
2768.03,2775.15,2730.41,96990.63,2732.99
2735.48,2753.03,2721.48,76202.88,2751.53
2751.97,2768.13,2724.54,86056.7,2759.58
2759.16,2808.93,2758.13,108441.74,2808.08
2825.33,2855.4,2810.11,145662.4,2852.65
2833.12,2850.49,2824.3,135264.8,2838.59
2838.44,2853.88,2816.95,113251.59,2824.2
2820.67,2868.01,2807.87,137163.5,2838.8
2832.62,2847.36,2786.86,110796.77,2791.81
2783.48,2810.76,2770.34,94484.83,2804.05
2811.79,2828.47,2788.13,88093.03,2821.31
2830.53,2837.53,2810.87,87930.92,2827.71
2817.05,2817.05,2780.44,90644.7,2791.34
2772.45,2780.94,2698.78,104849.17,2706.66
2696.15,2715.41,2683.37,67738.47,2708.98
2707.82,2759.6,2700.81,89943.62,2758.1
2752.8,2752.8,2676.13,95850.32,2677.65
2668.68,2746.18,2667.29,102843.43,2715.29
2716.52,2736.11,2690.65,96191.1,2695.72
2691.69,2701.04,2661.45,75578.25,2677.43
2677.17,2710.74,2676.77,67295.42,2708.81
2690.83,2753,2677.21,115247.06,2749.15
2741.31,2759.44,2733.29,98480.28,2752.75
2751.53,2790.92,2748.54,106841.49,2790.69
2795.07,2805.05,2785.3,90093.97,2798.96
2778.7,2804.21,2764.87,104839.25,2774.07
2769.65,2819.06,2760.18,117148.64,2818.16
2815.12,2835.41,2807.61,127724.54,2827.33
2828.57,2906.26,2828.57,179800.96,2899.13
2900.43,2934.47,2892.64,187333.87,2899.24
2893.68,2924.19,2882.55,160067.65,2923.9
2929.26,2939.28,2905.03,169047.62,2926.96
2924.23,2924.23,2890.26,142026.77,2899.79
2886.54,2932.82,2884.19,146223.07,2932.25
2941.32,2944.41,2851.62,191781.55,2855.52
2844.99,2868.48,2839.2,137631.22,2862.63
2861.39,2881.54,2854.56,137321.71,2878.6
2876.78,2890.32,2848.65,124246.94,2878.57
2880.17,2906.17,2861.82,148337.06,2905.05
2906.29,2931.58,2901.55,172228.93,2918.92
2905.51,2924.96,2883.57,165439.3,2913.81
2918.73,2937.56,2900.76,177696.88,2902.98
2902.19,2944.46,2898.08,144491.22,2942.31
2952.72,3000.43,2952.72,207910.77,2996.21
2996.73,3001.62,2976.6,168656.78,2999.94
3002.55,3012.04,2989.34,165317.76,3002.15
2995.77,2995.77,2954.37,166466.13,2957.14
2942.42,2966.98,2927.68,152652.66,2933.8
2923.98,2939.65,2914.46,152526,2937.63
2927.98,2927.98,2850.95,187646.02,2896.26
2894.25,2934.02,2894.25,165811.92,2930.8
2906.96,2935.63,2885.65,170585.81,2897.3
2920.81,2930.61,2900.87,127487.19,2906.89
2913.91,2927.07,2895.15,122405.13,2909.14
2917.69,2923.39,2884.75,120190.61,2919.14
2919.02,2950.42,2911.63,138318.53,2948.48
2949.85,2958.66,2942.13,137266,2946.71
2948.54,2985.08,2946.7,171136.86,2977.81
2985.36,3005.78,2979.2,196335.1,2984.01
2979.87,2994.17,2953.54,199600.75,2958.08
2955.45,2968.18,2935.75,152547.18,2955.77
2954.65,2961.63,2914.38,134408.18,2928.11
2932.48,2967.85,2924.39,125719.2,2967.41
2964.21,3005.24,2963.9,176487.79,3001.36
3003.2,3012.29,2990.31,152941.71,3007.91
3005.37,3031.1,2998.34,147122.03,3030.02
3037.91,3059.57,3019.89,182751.28,3022.75
3012.8,3039.12,3003.45,165602.46,3021.37
3006.83,3050.4,2994.47,147378.53,3050.4
3049.67,3058.24,3036.73,148647.66,3042.64
3036.35,3062.53,3020.16,148683.82,3050.53
3040.53,3067.46,3037.19,160812.21,3057.33
3038.81,3038.81,2996.22,166127.87,2999.04
3005.98,3019.12,2992.67,143797.58,3007.04
3021.77,3035.47,3012.54,147387.02,3026.67
3025.7,3032.97,3004.47,137406.93,3010.52
3003.03,3003.61,2964.64,140504.37,2964.95
2956.95,2970.28,2931.5,112451.14,2938.98
2946.33,2961.13,2907.66,114841.13,2925.41
2937.95,2953.19,2884.84,115790.13,2887.04
2886.63,2913.56,2871.01,93221.53,2911.51
2911.51,2933.46,2890.23,102708.98,2932.19
2916.85,2916.97,2860.08,125355.7,2866.02
2854.77,2880.13,2849.91,98812.24,2872.4
2842.77,2881.71,2834.46,105181.01,2863.89
2868.24,2885.18,2861.42,94006.38,2872.46
2876.98,2891.03,2865.1,96056.7,2890.63
2890.35,2897.14,2868.35,107106.38,2883.42
2864.98,2876.45,2843.1,114204.5,2844.08
2846.31,2871.99,2832.25,103905.98,2871.03
2864.38,2877.09,2846.31,95786.25,2849.07
2846.45,2869.23,2821.2,109798.83,2852.77
2846.73,2877.43,2843.68,90328.33,2872.77
2879.39,2884.14,2856.83,91205.06,2859.57
2858.31,2866.76,2850.45,84003.22,2858.46
2853.29,2853.29,2771.12,111438.41,2774.57
2766.06,2771.75,2744.78,88842.18,2767.06
2764.56,2771.18,2737.33,86236.38,2741.74
2755.39,2764.89,2734.54,92594.93,2736.53
2739.39,2746.84,2708.55,91901.55,2709.95
2704.49,2728.06,2689.21,71116.81,2706.36
2707.56,2744.93,2702.1,77797.11,2743.47
2737.06,2744.56,2726.5,77624.94,2743.57
2715.32,2728,2676.54,94278.93,2705.18
2701.77,2732.43,2701.25,78273.7,2728.02
2720.97,2745.77,2717.31,79144.38,2744.3
2742.04,2754.12,2715.25,87503.87,2750.29
2743.54,2747.33,2702.7,95128.11,2703.35
2696.13,2707.74,2672.32,83170.62,2705.14
2687.65,2703.42,2669.4,73168.5,2700.38
2696.22,2735.55,2691.67,95202.7,2730.04
2717.68,2730.48,2705.07,85433.28,2705.43
2685.63,2691.94,2663.12,76584.46,2664.28
2661.41,2675.03,2641.39,74389.55,2642.82
2635.83,2637.88,2610.99,65210.74,2621.25
2628.02,2648.02,2618.81,73287.99,2646.48
2648.53,2657.73,2633.47,64614.6,2649.32
2640.66,2693.42,2630.34,82454.85,2688.25
2678.05,2759.71,2674.3,142646.19,2746.21
2746.79,2769.04,2743.5,116169.1,2758.23
2759.71,2763.28,2736.4,104045.74,2759.2
2757.4,2759.23,2727.25,99001.12,2728.48
2729.99,2774.37,2729.99,103037.47,2762.08
2767.83,2778.67,2752.97,105453.23,2759.36
2770.94,2813.27,2770.94,143818.66,2812.82
2812.72,2818.14,2799.11,128654.53,2816.36
2811.82,2811.82,2780.73,122088.89,2810.48
2813.19,2825.12,2793.89,140065.12,2794.27
2797.03,2807.38,2784.13,102765.06,2797.77
2789.45,2807.32,2780.67,101442.08,2802.69
2783.72,2783.72,2752.19,111535.23,2754.58
2756.03,2797.27,2756.03,107695.95,2795.48
2798.21,2811.7,2788.98,125648.83,2810.44
2803.59,2821.34,2794.16,127720.32,2820.17
2821.36,2826.96,2807.11,129581.32,2816.69
2804.92,2809.32,2790.69,110120.38,2796.98
2810.44,2817.29,2779.38,99677.74,2794.21
2795.9,2799.85,2763.42,95769.51,2765.89
2769.86,2782.17,2763.8,82498.35,2770.79
2759.63,2759.63,2680.75,120856.44,2688.75
2685.75,2704.94,2677.12,79482.94,2703.03
2690.14,2726.8,2680.43,92082.37,2723.49
2701.77,2712.09,2684.66,90451.82,2708.78
2706.5,2721.53,2681.27,83784.76,2701.73
2697.58,2712.89,2688.53,66074,2703.78
2689.97,2689.97,2651.28,77994.12,2679.26
2659.12,2688.07,2654.36,73381.01,2678.49
2683.19,2698.82,2675.53,69338.64,2684.04
