date,price_open,price_high,price_low,price_close,amount
38826,1389.13,1399.55,1378.8,1396.7,21447.39
38827,1398.1,1404.19,1376.96,1385.9,23759.76
38828,1385.92,1419.89,1383.45,1416.79,24823.37
38831,1423.41,1429.06,1402.27,1409.79,28552.13
38832,1405.9,1409.27,1386.13,1399.77,24511.65
38833,1399.07,1426.63,1397.35,1417.48,27897.76
38834,1418.9,1424.47,1407.14,1416.73,21064.88
38835,1403.52,1444.71,1389.35,1440.22,25076.31
38845,1446.99,1497.2,1446.99,1497.1,29260.8
38846,1503.24,1532.75,1497.99,1531.16,36327.09
38847,1537.56,1554.03,1518.34,1545.69,35931.32
38848,1547.56,1583.76,1536.29,1537.38,42935.47
38849,1532.88,1603.21,1531.23,1602.83,41492.56
38852,1616.26,1664.94,1606.57,1664.09,52436.5
38853,1658.69,1678.6,1604.78,1613.25,53444.63
38854,1613.23,1640.7,1592.19,1625.15,42970.46
38855,1611.66,1630.07,1582.96,1617.28,35559.1
38856,1620.21,1664.61,1610.04,1659.55,41434.53
38859,1656.75,1674.22,1646.68,1657.69,43695.72
38860,1647.96,1648.53,1597.1,1604.55,38919.58
38861,1609.74,1634.59,1562.39,1590.92,32875.83
38862,1585.47,1598.56,1563.86,1591.43,23023.86
38863,1596.57,1614.55,1593.09,1613.89,24308.64
38866,1622.11,1648.84,1609.01,1648.54,29314.32
38867,1654.98,1663.93,1634.9,1657.29,31990.66
38868,1656.28,1667.23,1628.68,1641.3,33089.44
38869,1639.67,1684.71,1635.75,1684.2,38465.78
38870,1688.78,1695.58,1659.14,1669.4,44915.92
38873,1669.24,1685.29,1639.68,1684.62,36276.14
38874,1681.22,1692.83,1672.81,1679.13,32173.01
38875,1678.24,1678.24,1588.97,1589.55,37192.98
38876,1576.44,1596.12,1540.93,1591.49,30237.7
38877,1583.96,1594.44,1550.2,1551.38,25969.11
38880,1540.22,1566.45,1529.5,1552.8,18350.03
38881,1552.1,1570.1,1532.06,1548.5,18252.97
38882,1540.64,1540.64,1512.52,1531.33,17489.72
38883,1531.25,1551.3,1528.23,1533.98,15749.53
38884,1540.19,1574.48,1540.19,1574.47,18773.71
38887,1559.99,1591.85,1544.93,1586.29,20635.2
38888,1583.87,1592.83,1572.58,1592.33,20658.72
38889,1590.61,1617.71,1570.08,1598.12,22426.54
38890,1593.1,1605.25,1587.8,1596.07,18310.09
38891,1594.5,1608.11,1582.02,1605.71,20932.01
38894,1607.79,1635.8,1607.79,1633.45,23927.25
38895,1636.7,1642.57,1627.59,1639.55,21481.44
38896,1638.23,1642.35,1627.07,1639.29,18652.27
38897,1641.93,1672.1,1641.93,1671.62,29018.73
38898,1679.72,1690.95,1662.28,1672.21,28588.34
38901,1677.31,1697.83,1670.02,1697.28,28446.55
38902,1700.32,1702.66,1670.13,1681.55,32718.66
38903,1755.22,1757.47,1703.59,1718.56,32521.56
38904,1715.28,1742.2,1711.65,1741.47,29786.95
38905,1746.52,1750.03,1724.68,1730.19,29559.55
38908,1730.7,1737.03,1715.83,1734.33,23793.27
38909,1736.99,1746.72,1725.23,1745.81,24372.51
38910,1745.88,1753.28,1738,1740,30494.77
38911,1736.21,1737.6,1654.49,1655.77,39610.59
38912,1641.14,1676.75,1633.9,1665.21,24614.81
38915,1662.05,1684.34,1653.6,1682.89,19821.15
38916,1682.36,1684.67,1666.31,1684.25,18528.22
38917,1681.77,1681.77,1637.49,1645.16,20603.54
38918,1642.62,1658.05,1636.26,1655.12,16518.09
38919,1653.81,1669.29,1653.51,1665.33,16664.62
38922,1648.75,1667.62,1632.69,1665.94,17329.9
38923,1668.14,1690.61,1668.14,1685.46,19580.63
38924,1688.54,1691.43,1675.66,1686.65,17543.5
38925,1685.35,1701.61,1665.39,1675.17,20668.13
38926,1674.43,1678.53,1646.35,1662.03,18805.27
38929,1659.54,1659.54,1611.16,1612.73,19558.73
38930,1619.64,1625.04,1596.66,1600.61,17900.86
38931,1598.76,1608.78,1577.9,1600.87,15048.5
38932,1599.75,1609.43,1587.12,1601.06,11909.14
38933,1601.61,1612.1,1567.25,1570.15,14401.23
38936,1561.8,1570.05,1541.41,1547.44,12761.22
38937,1547.91,1581.75,1547.91,1580.58,12314.68
38938,1581.8,1585.17,1571.71,1578.57,11468.88
38939,1578.35,1606.94,1577.86,1606.07,13871.48
38940,1605.6,1610.76,1596.22,1605.93,12306.05
38943,1605.2,1611.66,1566.72,1570.74,13783.64
38944,1568.27,1596.65,1564.4,1595.66,10942.04
38945,1596.06,1616.45,1591.86,1616.41,15316.28
38946,1612.41,1612.41,1592.85,1603.33,12166.97
38947,1601.57,1614.37,1596.56,1598.02,11727.8
38950,1565.46,1602.13,1558.1,1601.15,11999.19
38951,1601.52,1619.07,1598.78,1613.36,15163.02
38952,1614.39,1621.4,1608.74,1612.4,15455.41
38953,1612.7,1623.17,1601.89,1623.02,13593.69
38954,1622.48,1630.05,1619.74,1623.03,15295.24
38957,1627.12,1651.29,1624.28,1650.44,21633.01
38958,1652.67,1667.53,1649.59,1651.02,27063.62
38959,1648.35,1656.23,1640.28,1655.2,17230.95
38960,1655.9,1661.47,1650,1658.64,19087.55
38961,1658.66,1660.52,1634.03,1636.69,19724.46
38964,1635.33,1657.69,1635.12,1657.52,17623.87
38965,1659.74,1669.9,1657.05,1664.08,21946.29
38966,1665.13,1672.26,1656.86,1672.12,18255.68
38967,1683.78,1683.89,1655.41,1661.19,17524.65
38968,1659.7,1671.31,1658.67,1667.98,14102.8
38971,1668.16,1675.09,1653.01,1674.97,16797.59
38972,1675.2,1699.59,1673.44,1695.86,19830.55
38973,1695.35,1713.99,1687.05,1689.39,22716.9
38974,1689.63,1696.62,1672.88,1689.69,18576.81
38975,1689.61,1722.66,1689.51,1721.05,24114.64
38978,1727.92,1733.41,1719.16,1732.99,23708.2
38979,1735.3,1743.02,1728.29,1735.24,23210.63
38980,1733.64,1737.73,1720.84,1732.45,20820.86
38981,1731.59,1743.63,1731.22,1740.9,21484.1
38982,1744.61,1746.62,1724.1,1725.36,25509.82
38985,1722.74,1732.28,1709.77,1722.37,22960.25
38986,1720.78,1721.58,1704.77,1712.64,18519.17
38987,1711.51,1725.5,1709.77,1725.04,16391.91
38988,1725.52,1740.79,1722.22,1736.96,19916.53
38989,1740.06,1755.69,1740.06,1752.42,23462.27
38999,1768.14,1786.11,1763.11,1785.39,29082.45
39000,1784.22,1793.14,1771.86,1784.86,31459.19
39001,1784.52,1792.76,1771.02,1790.1,26310.18
39002,1790.63,1792.24,1774.14,1778.18,28132.4
39003,1776.51,1792.87,1773.23,1784.66,23393.1
39006,1787.7,1789.18,1766.31,1771.3,24779.04
39007,1768.63,1777.6,1758.31,1763.9,21755.13
39008,1762.4,1787.74,1760.88,1787.19,20404.56
39009,1788.58,1799.29,1784.35,1792.25,22721.45
39010,1792.6,1801.33,1786.34,1790.36,23549.79
39013,1789.65,1797.43,1753.49,1759.39,24576.75
39014,1756.46,1805.27,1756.46,1805.18,22516.17
39015,1807.03,1825.61,1789.91,1806.65,25910.02
39016,1804.89,1816.76,1791.95,1810.65,25537.89
39017,1836.21,1842.73,1803.22,1807.18,34485.71
39020,1804.37,1815.61,1788.29,1809.66,23152.81
39021,1811.47,1839.32,1811.47,1837.99,24779.22
39022,1838.68,1855.89,1833.2,1855.71,27078.21
39023,1856.92,1857.15,1834.84,1851.31,28282.3
39024,1851.4,1873.66,1850.15,1866.36,26789.66
39027,1853.19,1886.52,1846.01,1886.31,27619.54
39028,1889.53,1897.41,1862.93,1889.53,31760.89
39029,1885.86,1886.26,1865.22,1866.82,22090.04
39030,1860.95,1899.1,1858.6,1896.48,25651.08
39031,1896.93,1920.18,1870.96,1883.35,34716.75
39034,1878.7,1905.9,1852.1,1863.77,27755.54
39035,1868.17,1888.43,1841.82,1888.24,23697.8
39036,1888.54,1923.14,1878.7,1922.94,26782.04
39037,1930.93,1976.05,1926.72,1941.55,34948.67
39038,1934.64,1972.61,1925.15,1971.79,27537.48
39041,1977.53,2018,1977.53,2017.28,33369.68
39042,2013.07,2037.74,1988.93,2037.55,32648.16
39043,2031.3,2062.8,2010.79,2041.36,39066.64
39044,2045.08,2071.24,2042.15,2062.36,34778.74
39045,2051.47,2057.91,2022.63,2050.81,36224.82
39048,2042.19,2049.54,2022.38,2047.28,35582.11
39049,2042.38,2051.49,2016.47,2038.72,33575
39050,2005.99,2059.73,1992.54,2054.09,34340.08
39051,2058.77,2102.06,2058.77,2099.29,44083.1
39052,2106.3,2112.58,2087.6,2102.05,48697.92
39055,2103.82,2164.59,2100.56,2161.65,53276.48
39056,2167.36,2195.53,2159.32,2173.28,55124.1
39057,2175.38,2192.9,2097.42,2156.6,62689.42
39058,2152.59,2206.51,2145.79,2156.75,59313.11
39059,2133.36,2164.02,2090.4,2093.64,47201.61
39062,2085.06,2181.16,2084.27,2180.5,37029.54
39063,2189.69,2228.64,2180.37,2218.95,42334.76
39064,2224.43,2244.41,2195.64,2223.46,36314.22
39065,2226,2250.32,2212.91,2249.11,37212.84
39066,2255.24,2275.49,2241.2,2273.91,40412.39
39069,2277.28,2335.23,2277.28,2332.43,52385.97
39070,2342.18,2381.63,2315.99,2364.18,56275.48
39071,2356.26,2381.13,2332.93,2373.21,49596.49
39072,2372.46,2386.82,2339.91,2342.94,53018.99
39073,2334.27,2366.69,2321.92,2343.67,46072.2
39076,2350.13,2452.43,2350.13,2435.76,47815.72
39077,2437.85,2505.7,2424.94,2479.73,44811.52
39078,2478.06,2538.66,2461.07,2536.39,45140.88
39079,2538.95,2611.79,2530.33,2567.59,50519.29
39080,2585.42,2698.9,2585.42,2675.47,59092.79
39086,2728.19,2847.62,2684.82,2715.72,83945.53
39087,2668.58,2685.8,2617.02,2641.33,70128.7
39090,2621.07,2708.44,2620.63,2707.2,72165.88
39091,2711.05,2809.39,2691.36,2807.8,86221.98
39092,2838.11,2841.74,2770.99,2825.58,79050.66
39093,2819.37,2841.18,2763.89,2770.11,83986.73
39094,2745.32,2782.03,2652.58,2668.11,73434.04
39097,2660.07,2795.33,2658.88,2794.7,66939.48
39098,2818.66,2830.8,2757.21,2821.02,83325.77
39099,2828.4,2870.42,2742.59,2778.9,96777.58
39100,2760.94,2784.04,2679.71,2756.98,84133.82
39101,2761.89,2833.45,2761.89,2832.21,89644.08
39104,2857.9,2934.65,2857.9,2933.19,103038.44
39105,2964.69,2970.69,2851.92,2949.14,109027.31
39106,2955.42,2994.28,2927.72,2975.13,97516.18
39107,2946.5,2947.15,2853.82,2857.37,92960.24
39108,2805.96,2905.98,2720.83,2882.56,84624.4
39111,2897.25,2954.34,2885.86,2945.26,89180.34
39112,2959.4,2980.51,2901.76,2930.56,87664.38
39113,2926.08,2929.65,2766.75,2786.34,86136.97
39114,2744.81,2801.69,2706.29,2785.43,69672.87
39115,2791.49,2796.44,2666.86,2673.21,65092.19
39118,2658.07,2672.35,2610.33,2612.54,54541.81
39119,2612.84,2677.04,2541.52,2675.7,68761.58
39120,2688.96,2745.39,2681.33,2716.18,77315.16
39121,2725.14,2751.16,2691.27,2737.73,69597.6
39122,2741.48,2747.94,2704.37,2730.39,62974.67
39125,2729.84,2807.51,2728.78,2807.17,63455.73
39126,2819.14,2835.09,2801.31,2831.87,62209.74
39127,2836.82,2915.06,2823.38,2905.09,74326.33
39128,2923.67,2994.62,2923.67,2993.01,86918.92
39129,3018.18,3036.35,2975.83,2998.47,94064.93
39139,2999.09,3041.34,2960.75,3040.6,91054.57
39140,3048.83,3049.77,2763.4,2771.79,129212.46
39141,2734.6,2888.9,2732.88,2881.07,95421.81
39142,2877.2,2878.36,2760.91,2797.19,106613.52
39143,2792.94,2846.16,2777.8,2831.53,74931.59
39146,2827.68,2858.44,2723.07,2785.31,84960.18
39147,2776.17,2866.33,2756.96,2840.18,63993.29
39148,2851.75,2911.42,2849.65,2896.59,73844.9
39149,2904.19,2928.8,2871.46,2928.02,73782.48
39150,2934.49,2962.42,2891.81,2937.91,89725.96
39153,2945.92,2958.63,2904.74,2954.91,85496.58
39154,2958.1,2966.19,2932.23,2964.79,88657.29
39155,2933.68,2934.45,2868.81,2906.33,93829.88
39156,2905.98,2955.46,2905.98,2951.7,86641.13
39157,2964.09,2979.71,2899.03,2930.48,104617.58
39160,2864.26,3038,2852.86,3014.44,94819.91
39161,3024.78,3033.02,2998.8,3032.2,81627.44
39162,3042.1,3057.71,3020.95,3057.38,89306.94
39163,3080.6,3099.82,3059.38,3071.23,112647.27
39164,3071.81,3085.32,3008.15,3074.29,104609.18
39167,3083.94,3123.18,3069.47,3122.81,109828.28
39168,3126.03,3145.04,3103.78,3138.83,114054.54
39169,3140.68,3180.33,3052.08,3173.02,151116.61
39170,3179.8,3273.73,3176.53,3197.54,140362.61
39171,3178.5,3212.39,3157.03,3183.98,82999.42
39174,3196.59,3253.44,3196.59,3252.6,93321.54
39175,3265.68,3292.58,3251.52,3291.3,107136.26
39176,3295.98,3308.15,3266.56,3291.54,113258.22
39177,3286.16,3326.92,3259.63,3319.14,114495.51
39178,3287.68,3334.22,3273.86,3323.59,121981.47
39181,3333.42,3399.52,3333.26,3398.95,139936.99
39182,3405.23,3444.37,3351.11,3444.29,152942.4
39183,3454.42,3497.52,3428.78,3495.22,156207.58
39184,3503.23,3532.86,3488.08,3531.03,148368.26
39185,3537.22,3563.86,3504.16,3518.27,166487.2
39188,3523.22,3597.22,3523.22,3596.44,145536.45
39189,3611.63,3622.89,3510.5,3611.87,176113.09
39190,3614.68,3623.87,3564.23,3612.4,167418.75
39191,3610.02,3617.44,3358.93,3449.02,187759.23
39192,3460.9,3591.46,3460.9,3584.2,156130.19
39195,3615.79,3710.89,3615.79,3710.89,183165.71
39196,3736.15,3762.39,3689.13,3720.53,203917.79
39197,3708.57,3769.25,3653.99,3743.96,175452.45
39198,3766.48,3784.68,3732.6,3783.06,142165.94
39199,3788.75,3802.92,3720.6,3759.87,162822.8
39202,3784.27,3851.35,3759.48,3841.27,185961.94
39210,3937.94,3964.71,3901.33,3950.01,205192.34
39211,3961.1,4015.22,3875.38,4013.09,255328.67
39212,4021.42,4072.14,3991.48,4049.7,207740.72
39213,4024.42,4039.67,3949.37,4021.68,183254.86
39216,3970.66,4081.43,3940.36,4046.39,185082.32
39217,4055.83,4069.85,3891.36,3899.18,205507.38
39218,3890.81,3987.41,3845.23,3986.04,172419.78
39219,4002.49,4064.28,3983,4048.29,187806.27
39220,4041.39,4052.1,3999.17,4030.26,173649.09
39223,3902.35,4083.42,3892.98,4072.23,209602.32
39224,4091.14,4136.63,4086.83,4110.38,233094.58
39225,4125.43,4175.44,4093.92,4173.71,219307.7
39226,4188.68,4208.39,4089.39,4151.13,251632.5
39227,4133.19,4190.47,4111.26,4179.78,220997.71
39230,4221.58,4283.93,4215.24,4272.11,258112.56
39231,4288.98,4335.96,4262.02,4334.92,248630.29
39232,4087.41,4275.24,4015.51,4053.09,271294.18
39233,4006.28,4178.11,3858.04,4109.65,239521.89
39234,4120.63,4181.28,3966.98,4000.74,228347.54
39237,3981.82,3987.27,3659.09,3670.4,145977.95
39238,3564.43,3768.56,3404.15,3767.1,179214.27
39239,3781.38,3821.7,3682.79,3776.32,175206.34
39240,3787.7,3891.4,3779.5,3890.8,177770.8
39241,3900.03,3935.79,3852.05,3913.14,179390.32
39244,3942.01,4000.42,3930.74,3995.68,179227.73
39245,4011.68,4073.18,3910,4072.14,205009.22
39246,4110.74,4193.45,4102.04,4176.48,220478.8
39247,4162.21,4179.73,4085.79,4115.21,185906.86
39248,4085.66,4152.54,4067.36,4132.87,151999.78
39251,4195.39,4267.74,4193.31,4253.35,182221.26
39252,4247.75,4280.85,4209.58,4269.52,179301.81
39253,4269.46,4312,4164.28,4181.32,191919.68
39254,4170.89,4256.54,4147.05,4230.82,161782.94
39255,4230.97,4249.43,4024.49,4091.45,167518.69
39258,4102.79,4131.13,3912.42,3941.08,140594.19
39259,3863.25,3976.19,3818.85,3973.37,122451.66
39260,3985.72,4090.72,3948.29,4078.6,126425.58
39261,4080.19,4113.28,3912.81,3914.2,127378.55
39262,3824.29,3919.35,3779.81,3820.7,104760.69
39265,3800.23,3859.86,3724.19,3836.29,89585.5
39266,3854.72,3906.76,3821.46,3899.72,85506.98
39267,3906.01,3916.48,3800.28,3816.17,72263.45
39268,3769.64,3778.4,3614.53,3615.87,73755.08
39269,3599.82,3785.35,3563.54,3781.35,92306.32
39272,3809.67,3900.9,3782.73,3883.22,99410.62
39273,3895.91,3929.42,3841.8,3853.02,93739.5
39274,3837.8,3879.29,3812.14,3865.72,62299.66
39275,3874.04,3925.6,3861.04,3915.99,70286.33
39276,3920.83,3935.51,3878.18,3914.4,56375.76
39279,3920.65,3931.87,3820.57,3821.92,58881.86
39280,3809.56,3919.78,3767.22,3896.19,60523.64
39281,3880.85,3971.61,3861.91,3930.06,80028.95
39282,3918.54,3947.33,3887.59,3912.94,62965.66
39283,3918.41,4062.12,3918.41,4058.85,104714.34
39286,4091.24,4220.32,4091.24,4213.36,154332.86
39287,4238.32,4284.83,4192.72,4210.33,141618.78
39288,4212.95,4325.38,4212.23,4323.97,125682.74
39289,4347.78,4371.51,4304.19,4346.46,132786.19
39290,4315.37,4357.34,4268.79,4345.36,137558.7
39293,4348.61,4450.19,4345.79,4440.77,153510.48
39294,4432.27,4476.63,4379.2,4471.03,150412.37
39295,4488.77,4502.3,4284.87,4300.56,171068.7
39296,4316.57,4431.85,4290.81,4407.73,140922.82
39297,4440.98,4562.69,4438.96,4560.77,173672.67
39300,4600.12,4629.97,4564.31,4628.11,167699.34
39301,4642.01,4687.44,4581.29,4651.23,180146.93
39302,4614.59,4711.32,4568.69,4663.16,158919.47
39303,4658.59,4768.89,4658.59,4754.1,138091.14
39304,4745.18,4769.62,4640.77,4749.37,147223.39
39307,4768.62,4872.55,4728.89,4820.06,161692.7
39308,4820.15,4876.85,4789.9,4872.79,128066.26
39309,4875.51,4916.31,4762.72,4869.88,131310.54
39310,4845.02,4845.02,4710.31,4765.45,128304.42
39311,4733.14,4814.37,4646.43,4656.57,133777.85
39314,4773.83,4906,4758.4,4904.86,145314.06
39315,4944.21,4982.98,4917.82,4955.21,155844.67
39316,4876.35,4999.19,4861.27,4980.08,162198.42
39317,5002.84,5050.38,4968.33,5032.49,153367.6
39318,5070.65,5125.36,5052.24,5107.67,165331.34
39321,5144.82,5192.06,5092.08,5150.12,176176.62
39322,5134.14,5209.51,5058.45,5194.69,166941.76
39323,5147.71,5204.53,5063.41,5109.43,161872.46
39324,5144.11,5186.53,5109.66,5167.88,155042.61
39325,5184.09,5235.16,5158.37,5218.83,156775.07
39328,5257.78,5327.54,5257.78,5321.06,188862.02
39329,5333.4,5357.93,5265,5294.05,186424.94
39330,5296.07,5337.93,5223.67,5310.72,150817.12
39331,5336.67,5412.32,5314.34,5393.66,165201.39
39332,5381.19,5405.36,5269.25,5277.18,186645.7
39335,5208.32,5356.86,5169.9,5355.29,153001.82
39336,5362.94,5395.04,5093.92,5113.97,169972.94
39337,5092.58,5192.3,5025.34,5172.63,149242.82
39338,5193.41,5276.77,5178.87,5273.59,140652.7
39339,5290.26,5324.44,5201.85,5312.18,152131.38
39342,5309.06,5427.17,5307.77,5421.39,167122.48
39343,5446.73,5458.58,5339.92,5425.21,167849.07
39344,5439.02,5447.36,5336.07,5395.27,150248.64
39345,5408.48,5482.43,5396.11,5470.07,143185.15
39346,5482.51,5489.07,5363.35,5454.67,150683.71
39349,5469.84,5506.06,5404.42,5485.01,141849.6
39350,5500.27,5509.23,5396.48,5425.88,141709.66
39351,5407.83,5463.9,5320.02,5338.52,105528.67
39352,5338.11,5411.19,5306.82,5409.4,96153.7
39353,5461.58,5560.42,5461.58,5552.3,138811.82
39363,5683.31,5729.96,5620,5692.76,155880.38
39364,5678.91,5725.41,5628.35,5715.89,162493.06
39365,5742.65,5860.86,5727.24,5771.46,165450.58
39366,5798.39,5914.77,5755.99,5913.23,177988.53
39367,5950.9,5959.36,5658.81,5903.26,219294.98
39370,5934.78,6039.04,5866.13,6030.09,193469.6
39371,6056.95,6124.04,6040.71,6092.06,163547.66
39372,6057.43,6088.89,5982.2,6036.28,133700.99
39373,6031.92,6055.47,5804.97,5825.28,130347
39374,5869.12,5932.11,5766.86,5818.05,103271.97
39377,5742.79,5804.84,5654.91,5667.33,95560.24
39378,5660.07,5776.02,5574.84,5773.39,101206.05
39379,5804.02,5906.7,5793.56,5843.11,108657.3
39380,5794.22,5819.88,5546.04,5562.39,119753.91
39381,5498.86,5628.83,5462.01,5589.63,87405.05
39384,5641.98,5750.25,5617.98,5748,82105.13
39385,5769.2,5899.65,5701.34,5897.19,90650.58
39386,5984.71,6002.12,5871.48,5954.77,119457.83
39387,5978.94,6005.13,5912.5,5914.29,110768.49
39388,5812.47,5860.59,5740.4,5777.81,106029.86
39391,5748.18,5787.23,5603.47,5634.45,154901.02
39392,5593.35,5649.75,5510.16,5536.57,83589.5
39393,5565.65,5610.95,5469.76,5601.78,76304.02
39394,5559.15,5559.15,5328.2,5330.02,83761.38
39395,5276.01,5382.7,5217.63,5315.54,80762.05
39398,5181.17,5250.09,5032.58,5187.74,87430.69
39399,5239.34,5311.7,5085.44,5158.12,83044.46
39400,5246.57,5414.61,5165.06,5412.69,88064.09
39401,5391.02,5453.74,5338.91,5365.27,80951.22
39402,5273.08,5335.51,5224.31,5316.27,61636.81
39405,5325.3,5333.09,5240.42,5269.82,63156.67
39406,5230.74,5338.17,5158.54,5293.7,79327.37
39407,5307.79,5344.93,5206.57,5214.23,66088.55
39408,5113.88,5154.86,4969.89,4984.16,64731.75
39409,4946.26,5034.23,4896.99,5032.13,50207.94
39412,5102.53,5124.89,4952.43,4958.85,60473.4
39413,4919.91,4947.08,4857.04,4861.11,52767.86
39414,4870.84,4907.76,4778.73,4803.39,53258.09
39415,4870.86,5011.19,4814.78,5003.33,81196.49
39416,4993.74,4993.74,4861.86,4871.78,70500.39
39419,4838.56,4899.67,4798.01,4868.61,70035.32
39420,4882.15,4971.4,4882.15,4915.89,60774.98
39421,4917.37,5052.75,4893.32,5042.65,79741.84
39422,5055.84,5065.51,4995.47,5035.07,64467.2
39423,5038.48,5096.8,5021.37,5091.76,71663.45
39426,5010.83,5168.76,4990.72,5161.92,107481.99
39427,5180.54,5209.71,5103.75,5175.08,106437.71
39428,5148.25,5149.93,5054.57,5095.54,112955.42
39429,5078.18,5095.15,4954.36,4958.04,105088.96
39430,4899.75,5011.2,4860.16,5007.91,81629.34
39433,5007.29,5007.35,4874.62,4876.76,101523.46
39434,4856.47,4905.49,4812.16,4836.17,64859.94
39435,4878.07,4960.42,4868.35,4941.78,86406.3
39436,4965.29,5050.79,4923.3,5043.54,87842.46
39437,5017.19,5112.39,5013.76,5101.78,103477.9
39440,5132.91,5284.34,5104.65,5234.26,140185.41
39441,5233.17,5254.41,5178.8,5201.18,125073.74
39442,5209.04,5262.59,5158.76,5233.35,122851.64
39443,5248.22,5316.52,5203.5,5308.89,147037.68
39444,5320.01,5336.5,5248.69,5261.56,133680.4
39449,5265,5295.02,5201.89,5272.81,133028.31
39450,5269.8,5321.46,5211.05,5319.86,170429.84
39451,5328.41,5372.46,5318.46,5361.57,145545.04
39454,5357.45,5403.35,5332.6,5393.34,162225.79
39455,5414.56,5480.07,5344.65,5386.53,184600.54
39456,5365.22,5437.76,5346.85,5435.81,139448.99
39457,5449.16,5483.83,5407.31,5456.54,174138.3
39458,5471.39,5500.06,5423.81,5484.68,155874.96
39461,5507.58,5522.78,5456.93,5497.9,142250.74
39462,5503.93,5505.04,5405.6,5443.79,151530.59
39463,5395.28,5396.04,5288.77,5290.61,161954.61
39464,5235.91,5312.29,5039.79,5151.63,174740.18
39465,5141.37,5187.61,5093.13,5180.51,118366.92
39468,5188.8,5200.93,4891.29,4914.44,130341.71
39469,4818,4818,4511.95,4559.75,154837.41
39470,4572.9,4705.07,4510.5,4703.05,140348.16
39471,4753.44,4767.8,4625.46,4717.73,149235.58
39472,4716.98,4806.89,4657.71,4761.69,129423.21
39475,4720.56,4720.56,4409.08,4419.29,108808.42
39476,4426.27,4517.6,4389.52,4457.94,79564.82
39477,4505.63,4554.34,4330.7,4417.85,92566.89
39478,4408.02,4487.32,4368.3,4383.39,76189.31
39479,4388.25,4411.7,4195.75,4320.77,96452.53
39482,4415.02,4672.21,4415.02,4672.17,109191.66
39483,4622.54,4662.97,4550.43,4599.7,93410.14
39491,4525.03,4547.54,4454.64,4490.72,61549.82
39492,4527.05,4576.98,4507.94,4552.32,57516.98
39493,4523.79,4523.79,4431.46,4497.13,66980.8
39496,4546.75,4601.22,4517.6,4568.15,92538.62
39497,4582.28,4665.55,4544.94,4664.3,103356.94
39498,4682.59,4695.8,4556.81,4567.03,114782.7
39499,4534.17,4568.21,4452.67,4527.18,100295.84
39500,4500.38,4500.38,4333.03,4370.29,109824.5
39503,4370.19,4391.33,4182.77,4192.53,93047.46
39504,4302.74,4331.64,4123.31,4238.18,89872.77
39505,4256.53,4360.7,4222.46,4334.05,82967.32
39506,4343.28,4344.93,4265.5,4299.51,75527.78
39507,4293.53,4364.81,4275.9,4348.54,75515.51
39510,4323.7,4456.96,4279.35,4438.27,125329.69
39511,4454.18,4472.15,4321.27,4335.45,135912.35
39512,4316.25,4352.82,4210.96,4292.65,113543.59
39513,4310.35,4427.5,4260.79,4360.99,133186.79
39514,4315.81,4341.3,4265.83,4300.52,92203.52
39517,4265.61,4265.61,4120.53,4146.3,97355.26
39518,4121.65,4165.92,4063.47,4165.88,79620.81
39519,4254.67,4272.98,4068.78,4070.12,88663.9
39520,4033.32,4055.45,3902.25,3971.26,96343.8
39521,3956.75,4000.78,3891.7,3962.67,64286.8
39524,3941.26,3941.26,3813,3820.05,73613.18
39525,3789.57,3862.77,3607.25,3668.9,79535.9
39526,3746.05,3813.89,3677.82,3761.61,88277.82
39527,3721.5,3857.62,3516.33,3804.05,106243.52
39528,3790.11,3838.06,3746.4,3796.58,96409.71
39531,3830.35,3840.48,3624.94,3626.19,88537.6
39532,3559.94,3659.21,3521.53,3629.62,77829.67
39533,3644.13,3698.33,3591.11,3606.86,70507.85
39534,3541.28,3541.28,3407.9,3411.49,76938.81
39535,3378.63,3590.75,3357.23,3580.15,90291.92
39538,3465.91,3555.82,3445.56,3472.71,66825.47
